,x,y,z,ind,time,group
31,3.9750799436081476,4.562757011348441,7.748597232133538e-304,23,now,pretx
32,6.712675553784874,11.294550417426954,7.748597232133538e-304,24,now,unsampled
33,2.0750025484261427,10.965923209792287,7.748597232133538e-304,25,now,pretx
34,2.0750025484261427,10.965923209792287,7.748597232133538e-304,25,now,pretx
35,6.429830069935647,14.115320402603857,7.748597232133538e-304,26,now,pretx
36,4.837630588574061,12.138197696682862,7.748597232133538e-304,27,now,pretx
37,15.922357836281993,3.8344982834125787,7.748597232133538e-304,28,now,unsampled
38,4.4755025595365545,3.8505895749092307,7.748597232133538e-304,29,now,unsampled
39,7.3937694671279335,3.92030719197267,7.748597232133538e-304,30,now,unsampled
40,1.175424132777863,8.403196745787705,7.748597232133538e-304,31,now,pretx
41,1.175424132777863,8.403196745787705,7.748597232133538e-304,31,now,pretx
42,1.175424132777863,8.403196745787705,7.748597232133538e-304,31,now,pretx
43,4.085773474279187,5.908335604180953,7.748597232133538e-304,32,now,pretx
44,4.085773474279187,5.908335604180953,7.748597232133538e-304,32,now,pretx
45,4.085773474279187,5.908335604180953,7.748597232133538e-304,32,now,pretx
46,4.085773474279187,5.908335604180953,7.748597232133538e-304,32,now,pretx
47,5.695590730254476,9.183112394233317,7.748597232133538e-304,33,now,pretx
48,3.524161876146185,13.67578877436714,7.748597232133538e-304,34,now,unsampled
49,3.0045472299392353,11.931960243598617,7.748597232133538e-304,35,now,pretx
50,3.0045472299392353,11.931960243598617,7.748597232133538e-304,35,now,pretx
51,2.455051483663281,7.84156829022341,7.748597232133538e-304,36,now,pretx
52,7.330304905658325,12.466619162881923,7.748597232133538e-304,37,now,pretx
53,5.189394193308669,10.923900839899284,7.748597232133538e-304,38,now,pretx
54,2.6916145687620507,10.205001728534278,7.748597232133538e-304,39,now,pretx
55,2.6916145687620507,10.205001728534278,7.748597232133538e-304,39,now,pretx
56,2.6916145687620507,10.205001728534278,7.748597232133538e-304,39,now,pretx
57,3.689524821094426,10.060000798374938,7.748597232133538e-304,40,now,pretx
58,4.121988802159988,5.762182912384945,7.748597232133538e-304,41,now,pretx
59,4.121988802159988,5.762182912384945,7.748597232133538e-304,41,now,pretx
60,4.121988802159988,5.762182912384945,7.748597232133538e-304,41,now,pretx
61,8.0279063926864,12.3156891610941,7.748597232133538e-304,42,now,pretx
62,3.750974736177107,7.984676957671619,7.748597232133538e-304,43,now,pretx
63,3.750974736177107,7.984676957671619,7.748597232133538e-304,43,now,pretx
64,3.750974736177107,7.984676957671619,7.748597232133538e-304,43,now,pretx
65,14.778199128194558,7.515124658106267,7.748597232133538e-304,44,now,unsampled
66,3.441034300921054,7.327886449045011,7.748597232133538e-304,45,now,pretx
67,3.9454057723103673,11.357578957123247,7.748597232133538e-304,46,now,unsampled
68,5.514921948480117,9.712317125521947,7.748597232133538e-304,47,now,unsampled
69,3.7949662700852675,8.395998724399933,7.748597232133538e-304,48,now,pretx
70,3.8774373864479053,8.973566162701161,7.748597232133538e-304,49,now,pretx
71,2.818478721982533,16.18227739983811,7.748597232133538e-304,50,now,unsampled
72,5.568823671037963,3.5597091446459355,7.748597232133538e-304,51,now,pretx
73,4.4556503858656935,10.748888424833217,7.748597232133538e-304,52,now,unsampled
74,5.208045643237415,6.53727587215329,7.748597232133538e-304,53,now,pretx
75,5.125441422449941,6.398951890000256,7.748597232133538e-304,54,now,pretx
76,4.382122160971648,6.532186676598744,7.748597232133538e-304,55,now,pretx
77,6.658422974981292,9.58169038434045,7.748597232133538e-304,56,now,pretx
78,6.658422974981292,9.58169038434045,7.748597232133538e-304,56,now,pretx
79,4.483362428184523,9.29326121978271,7.748597232133538e-304,57,now,pretx
80,2.7490219684996107,13.882014896689943,7.748597232133538e-304,58,now,pretx
81,2.5652051642687574,12.941010490815895,7.748597232133538e-304,59,now,pretx
82,1.6266032510538055,13.213181172992781,7.748597232133538e-304,60,now,pretx
83,1.6266032510538055,13.213181172992781,7.748597232133538e-304,60,now,pretx
84,7.686119618628961,12.80381007050565,7.748597232133538e-304,61,now,unsampled
85,5.138225715876981,13.947741501906533,7.748597232133538e-304,62,now,pretx
86,5.138225715876981,13.947741501906533,7.748597232133538e-304,62,now,pretx
87,5.138225715876981,13.947741501906533,7.748597232133538e-304,62,now,pretx
88,4.308769595558704,13.387959821871647,7.748597232133538e-304,63,now,unsampled
89,3.942067824510669,14.038002521873397,7.748597232133538e-304,64,now,pretx
90,4.5200172152062095,14.517501319285397,7.748597232133538e-304,65,now,pretx
91,4.92033077412855,13.890143062579419,7.748597232133538e-304,66,now,pretx
92,4.92033077412855,13.890143062579419,7.748597232133538e-304,66,now,pretx
93,4.92033077412855,13.890143062579419,7.748597232133538e-304,66,now,pretx
94,2.952366836110563,5.157561556343266,7.748597232133538e-304,67,now,unsampled
95,3.062285389794524,5.662320703163099,7.748597232133538e-304,68,now,pretx
96,6.056454207192692,15.955166530614584,7.748597232133538e-304,69,now,pretx
97,2.4615871602748802,11.518834722383547,7.748597232133538e-304,70,now,pretx
98,6.011483145619975,7.252373512052909,7.748597232133538e-304,71,now,pretx
99,5.246781291062224,11.937874680090786,7.748597232133538e-304,72,now,unsampled
100,4.608706179756269,11.872774485244234,7.748597232133538e-304,73,now,pretx
101,2.7755646477396847,8.107476033119129,7.748597232133538e-304,74,now,pretx
102,2.7755646477396847,8.107476033119129,7.748597232133538e-304,74,now,pretx
103,5.968679085151446,11.123601900360146,7.748597232133538e-304,75,now,pretx
104,1.8637068788238498,11.300296569188205,7.748597232133538e-304,76,now,pretx
105,2.5332053761628717,16.275491515790193,7.748597232133538e-304,77,now,unsampled
106,7.019432213477649,12.114946279541526,7.748597232133538e-304,78,now,pretx
107,7.019432213477649,12.114946279541526,7.748597232133538e-304,78,now,pretx
108,2.5799663651027736,9.877295373164976,7.748597232133538e-304,79,now,pretx
109,8.201772008326849,3.9234597923369883,7.748597232133538e-304,80,now,pretx
110,6.301791323303663,3.7531921404910897,7.748597232133538e-304,81,now,pretx
111,7.116034942916306,4.356340431770247,7.748597232133538e-304,82,now,pretx
112,2.8288174863798248,2.718692927805618,7.748597232133538e-304,83,now,pretx
113,2.8288174863798248,2.718692927805618,7.748597232133538e-304,83,now,pretx
114,2.8288174863798248,2.718692927805618,7.748597232133538e-304,83,now,pretx
115,2.8288174863798248,2.718692927805618,7.748597232133538e-304,83,now,pretx
116,2.375389345648089,2.6115900376211814,7.748597232133538e-304,84,now,unsampled
117,5.226785738089223,5.285682877041718,7.748597232133538e-304,85,now,pretx
118,5.226785738089223,5.285682877041718,7.748597232133538e-304,85,now,pretx
119,5.226785738089223,5.285682877041718,7.748597232133538e-304,85,now,pretx
120,3.1634902273047314,5.993159802699929,7.748597232133538e-304,86,now,pretx
121,7.983888581653159,5.88557618306533,7.748597232133538e-304,87,now,unsampled
122,6.820846629955891,5.659319913641369,7.748597232133538e-304,88,now,unsampled
123,7.645306951522532,12.49265884587012,7.748597232133538e-304,89,now,unsampled
124,5.137602376336592,10.747685885619006,7.748597232133538e-304,90,now,pretx
125,5.137602376336592,10.747685885619006,7.748597232133538e-304,90,now,pretx
126,3.8343229806140524,10.127183287992215,7.748597232133538e-304,91,now,pretx
127,3.2033843393072514,10.042008521797138,7.748597232133538e-304,92,now,unsampled
128,3.704408843210769,5.115338606343263,7.748597232133538e-304,93,now,unsampled
129,9.02879593838368,12.622054657749755,7.748597232133538e-304,94,now,pretx
130,8.042361056355388,12.445052281890408,7.748597232133538e-304,95,now,unsampled
131,3.9262717870776087,8.128688749271278,7.748597232133538e-304,96,now,pretx
132,2.9756995008650953,8.582346625238518,7.748597232133538e-304,97,now,unsampled
133,14.92399400352541,6.790262276709783,7.748597232133538e-304,98,now,pretx
134,15.734556758988564,8.915414871062724,7.748597232133538e-304,99,now,unsampled
135,4.283855953163851,5.160882777777605,7.748597232133538e-304,100,then,unsampled
136,3.3649378585928926,12.956161168795463,7.748597232133538e-304,101,then,unsampled
137,6.114529692219218,3.870544963024732,7.748597232133538e-304,102,then,unsampled
138,7.283201301206657,7.477433653694585,7.748597232133538e-304,103,then,unsampled
139,3.5550409562965557,5.679932631859172,7.748597232133538e-304,104,then,posttx
140,4.912342492832831,12.964919969907676,7.748597232133538e-304,105,then,unsampled
141,4.029616989646118,8.521080056341761,7.748597232133538e-304,106,then,posttx
142,1.8766051483613495,12.534528840886244,7.748597232133538e-304,107,then,posttx
143,2.626555393018435,12.136099069038412,7.748597232133538e-304,108,then,unsampled
144,15.680187860076723,9.16748362233213,7.748597232133538e-304,109,then,posttx
145,5.678363376121239,13.438529540277383,7.748597232133538e-304,111,then,unsampled
146,3.658638132083653,8.589949180376777,7.748597232133538e-304,113,then,posttx
147,3.7939356865348857,4.317816369295811,7.748597232133538e-304,114,then,unsampled
148,4.095102633403316,14.50671684330736,7.748597232133538e-304,116,then,unsampled
149,3.8879086164156886,8.77860883207475,7.748597232133538e-304,117,then,unsampled
150,1.3902030599530564,8.155074584053429,7.748597232133538e-304,119,then,posttx
151,1.3902030599530564,8.155074584053429,7.748597232133538e-304,119,then,posttx
152,2.579946229245216,15.541811646127366,7.748597232133538e-304,121,then,unsampled
153,3.8481218590359156,12.29980509847123,7.748597232133538e-304,123,then,posttx
154,7.657801897563447,9.891349222219416,7.748597232133538e-304,124,then,unsampled
155,0.7964063067042714,11.91267621884002,7.748597232133538e-304,125,then,unsampled
156,2.4862012882160363,5.476496799400092,7.748597232133538e-304,126,then,posttx
157,1.9973195076820829,9.479148833873188,7.748597232133538e-304,131,then,unsampled
158,2.943028107843399,7.164360275618164,7.748597232133538e-304,133,then,unsampled
159,6.788140085840519,6.740321910470059,7.748597232133538e-304,134,then,posttx
160,5.311310356910079,11.511619930934256,7.748597232133538e-304,135,then,unsampled
161,4.849656657002068,9.863491817189928,7.748597232133538e-304,140,then,unsampled
162,5.738366065605506,7.24076563891274,7.748597232133538e-304,142,then,unsampled
163,2.5869196330828688,13.293143584953313,7.748597232133538e-304,144,then,unsampled
164,5.949375394855784,10.464594733140352,7.748597232133538e-304,146,then,unsampled
165,14.946174519037225,10.051155899450418,7.748597232133538e-304,148,then,unsampled
166,15.055737055694898,10.733418912848988,7.748597232133538e-304,149,then,unsampled
167,4.535430814462063,11.768906619158495,7.748597232133538e-304,150,then,posttx
168,5.515732441022622,12.024536419231335,7.748597232133538e-304,151,then,posttx
169,5.995115109347646,12.096122956815414,7.748597232133538e-304,152,then,unsampled
170,3.614750708398308,3.1633552819429527,7.748597232133538e-304,153,then,unsampled
171,1.6763969659176223,12.18360883367143,7.748597232133538e-304,154,then,unsampled
172,4.064887171450618,11.578967058831655,7.748597232133538e-304,155,then,unsampled
173,4.09498534440178,2.1678938540434936,7.748597232133538e-304,159,then,unsampled
174,15.89506235232719,3.568361613736911,7.748597232133538e-304,163,then,unsampled
175,7.363006043143644,17.215607350998646,7.748597232133538e-304,166,then,unsampled
176,17.037136901151428,10.301729207271642,7.748597232133538e-304,168,then,unsampled
177,3.6649234720184403,15.711849333854488,7.748597232133538e-304,169,then,unsampled
178,4.381988581254744,7.599830245504312,7.748597232133538e-304,170,then,posttx
179,6.979136338056733,9.176054909665563,7.748597232133538e-304,175,then,unsampled
180,5.112309302752111,11.819936092346532,7.748597232133538e-304,177,then,unsampled
181,4.993831032216854,9.017186496260901,7.748597232133538e-304,180,then,unsampled
182,9.936808693153647,15.532060089474406,7.748597232133538e-304,181,then,unsampled
183,3.0089663772465873,15.582541364872524,7.748597232133538e-304,183,then,unsampled
184,13.623816243342526,13.282126246332833,7.748597232133538e-304,185,then,unsampled
185,1.8257102549013728,14.776771072097322,7.748597232133538e-304,187,then,posttx
186,3.0902130273651602,11.27380229443355,7.748597232133538e-304,190,then,unsampled
187,7.196820578237324,7.86650935020047,7.748597232133538e-304,194,then,unsampled
188,9.087941625068911,17.024028351421872,7.748597232133538e-304,196,then,unsampled
189,8.360561695362046,4.85792931503107,7.748597232133538e-304,197,then,posttx
190,5.442001758770879,9.503176488631814,7.748597232133538e-304,203,then,unsampled
191,6.350036587737005,5.799425446358535,7.748597232133538e-304,204,then,unsampled
192,2.7081476355491736,6.573989896101506,7.748597232133538e-304,205,then,posttx
193,2.73960409257992,7.424946591404971,7.748597232133538e-304,206,then,unsampled
194,3.6641870481483587,14.114203418407682,7.748597232133538e-304,207,then,unsampled
195,1.5004247329247793,6.126926571009357,7.748597232133538e-304,208,then,unsampled
196,6.156549926955468,11.39690328457382,7.748597232133538e-304,214,then,unsampled
197,5.885918642700547,12.155768981812994,7.748597232133538e-304,215,then,unsampled
198,3.3696373389439778,12.061737689775645,7.748597232133538e-304,216,then,posttx
199,16.807723249599235,9.039763697469454,7.748597232133538e-304,218,then,unsampled
200,3.8383159023065447,8.516194349942369,7.748597232133538e-304,220,then,unsampled
201,3.666992280678595,5.249551238139788,7.748597232133538e-304,221,then,unsampled
202,5.459435259639678,10.336087370980065,7.748597232133538e-304,223,then,unsampled
203,4.534183743794973,6.614151991386675,7.748597232133538e-304,224,then,unsampled
204,8.476749954186896,13.97178671873466,7.748597232133538e-304,228,then,posttx
205,2.2807952623286343,13.826016243778062,7.748597232133538e-304,231,then,unsampled
206,2.7378891659163633,14.202773057908507,7.748597232133538e-304,232,then,posttx
207,6.02858565913062,15.675558825691772,7.748597232133538e-304,233,then,unsampled
208,8.509613136643972,6.744290118080883,7.748597232133538e-304,236,then,unsampled
209,5.156668930040216,14.96079529382431,7.748597232133538e-304,240,then,unsampled
210,6.194877620953969,14.656079790587782,7.748597232133538e-304,241,then,unsampled
211,17.232234828562056,9.215454110209343,7.748597232133538e-304,242,then,unsampled
212,6.468335064930617,7.451367523193476,7.748597232133538e-304,244,then,unsampled
213,1.3663236480152678,4.938152795719377,7.748597232133538e-304,247,then,unsampled
214,4.22973019342286,10.07640749160037,7.748597232133538e-304,248,then,posttx
215,1.854740899179208,10.502884702952977,7.748597232133538e-304,249,then,unsampled
216,15.144894679484826,6.829324248309529,7.748597232133538e-304,250,then,posttx
217,15.144894679484826,6.829324248309529,7.748597232133538e-304,250,then,posttx
218,8.520184842123792,8.115140445031454,7.748597232133538e-304,251,then,unsampled
219,8.164468353097845,15.24427204975417,7.748597232133538e-304,254,then,unsampled
220,3.059562318197101,3.238667163546312,7.748597232133538e-304,255,then,unsampled
221,4.357630284120879,12.64494270902483,7.748597232133538e-304,256,then,unsampled
222,1.9008349735479515,7.802616121166546,7.748597232133538e-304,258,then,posttx
223,2.877117540374911,4.7594673465015696,7.748597232133538e-304,259,then,unsampled
224,15.314425220213433,12.432364670986592,7.748597232133538e-304,260,then,posttx
225,2.38813689771994,6.396480630829073,7.748597232133538e-304,261,then,unsampled
226,2.246645090237974,8.917822061530412,7.748597232133538e-304,262,then,posttx
227,6.539358823819619,4.6411655148176365,7.748597232133538e-304,263,then,unsampled
228,4.229368873504348,3.7458242037642657,7.748597232133538e-304,266,then,unsampled
229,4.060745414016037,5.866566719571517,7.748597232133538e-304,267,then,unsampled
230,5.6658853320830245,13.843126693066196,7.748597232133538e-304,268,then,posttx
231,4.126087295897169,12.322864404043248,7.748597232133538e-304,273,then,unsampled
232,1.9955352738452625,16.424173834273084,7.748597232133538e-304,282,then,unsampled
233,5.503436482855854,9.275615842217132,7.748597232133538e-304,283,then,unsampled
234,17.859112830762346,14.303876707946088,7.748597232133538e-304,284,then,unsampled
235,2.9499250181625998,8.34992802226927,7.748597232133538e-304,286,then,unsampled
236,1.4970759602727155,15.490133676686385,7.748597232133538e-304,289,then,unsampled
237,7.315773844279897,12.946874432449647,7.748597232133538e-304,290,then,unsampled
238,6.850170900489095,13.30410799090332,7.748597232133538e-304,291,then,unsampled
239,2.908535135347208,10.521976471458967,7.748597232133538e-304,292,then,posttx
240,2.9813929383529576,11.57364390063969,7.748597232133538e-304,293,then,unsampled
241,9.473882855301627,5.71318337160228,7.748597232133538e-304,296,then,posttx
242,2.58443713187736,2.4729179188737036,7.748597232133538e-304,297,then,unsampled
243,7.74556393080404,10.949131058286063,7.748597232133538e-304,300,then,posttx
244,6.725668499823645,11.66230382443003,7.748597232133538e-304,301,then,unsampled
245,0.8588978938317008,1.781485923963287,7.748597232133538e-304,302,then,unsampled
246,5.508939914658948,7.286672692419941,7.748597232133538e-304,304,then,unsampled
247,6.096971806126107,5.377930837717578,7.748597232133538e-304,305,then,unsampled
248,7.266972594581668,15.670229149576524,7.748597232133538e-304,315,then,posttx
249,5.579917033886283,10.133006323897032,7.748597232133538e-304,319,then,unsampled
250,5.406241443162112,10.86532753422718,7.748597232133538e-304,320,then,unsampled
251,9.049805557940521,10.026745204470828,7.748597232133538e-304,321,then,unsampled
252,1.8358212145815622,11.176668902125686,7.748597232133538e-304,322,then,unsampled
253,1.9048804653621307,8.51626295318588,7.748597232133538e-304,323,then,unsampled
254,15.344477655474186,8.180039582273894,7.748597232133538e-304,325,then,unsampled
255,15.544512559989025,8.187075397313034,7.748597232133538e-304,326,then,unsampled
256,7.219905832498881,6.404774409738628,7.748597232133538e-304,327,then,unsampled
257,7.240947665717109,5.654129512919678,7.748597232133538e-304,329,then,unsampled
258,2.385128472230378,5.648397105106332,7.748597232133538e-304,332,then,unsampled
259,5.878264466692971,5.622496195724349,7.748597232133538e-304,333,then,unsampled
260,1.7865567066333474,9.523353032251865,7.748597232133538e-304,334,then,unsampled
261,3.081972408010894,10.898579780311863,7.748597232133538e-304,338,then,unsampled
262,17.668636258390876,8.808815273057952,7.748597232133538e-304,343,then,unsampled
263,9.145919581538642,11.723247118441757,7.748597232133538e-304,347,then,posttx
264,5.662545417674757,2.5736424063905705,7.748597232133538e-304,352,then,unsampled
265,8.879540170847273,5.265358743481375,7.748597232133538e-304,354,then,unsampled
266,13.975435041768138,17.45605896610008,7.748597232133538e-304,355,then,posttx
267,4.66198144012404,8.309656151867312,7.748597232133538e-304,358,then,posttx
268,4.8057050129948955,9.31544770522585,7.748597232133538e-304,359,then,unsampled
269,4.19838730722363,13.612616716504942,7.748597232133538e-304,360,then,unsampled
270,3.7638602645439705,13.295923349210184,7.748597232133538e-304,361,then,unsampled
271,1.1466412116835332,7.349107014750918,7.748597232133538e-304,367,then,unsampled
272,16.12495757057817,3.646623611758458,7.748597232133538e-304,369,then,unsampled
273,3.4733412668225645,16.768736894931045,7.748597232133538e-304,372,then,unsampled
274,18.60315320691103,9.449748979948447,7.748597232133538e-304,373,then,unsampled
275,17.869271127563167,11.498629887613609,7.748597232133538e-304,376,then,unsampled
276,18.0105833969667,11.333046924331466,7.748597232133538e-304,377,then,unsampled
277,7.425783319020984,9.819149421024283,7.748597232133538e-304,378,then,unsampled
278,3.9763058256692245,6.5229767485747345,7.748597232133538e-304,379,then,unsampled
279,4.653506292151324,2.6350421563524007,7.748597232133538e-304,380,then,unsampled
280,8.631246125424516,4.294089315368342,7.748597232133538e-304,381,then,unsampled
281,16.633571027840873,13.364959764628841,7.748597232133538e-304,382,then,unsampled
282,9.420532285677327,5.295973725654396,7.748597232133538e-304,383,then,unsampled
283,13.900622275309196,11.048779326172676,7.748597232133538e-304,387,then,unsampled
284,13.587450475360392,11.653266050103559,7.748597232133538e-304,388,then,unsampled
285,4.821237786678067,11.74013585194289,7.748597232133538e-304,390,then,unsampled
286,13.278902048455874,7.306911227439269,7.748597232133538e-304,391,then,posttx
287,2.246516574296929,15.978712198338455,7.748597232133538e-304,393,then,unsampled
288,1.493908653582151,10.349887714707837,7.748597232133538e-304,395,then,unsampled
289,6.102061959174113,13.172739868719319,7.748597232133538e-304,396,then,unsampled
290,5.152579432336084,13.93085074599106,7.748597232133538e-304,399,then,unsampled
291,6.052787980755905,9.3272379681404,7.748597232133538e-304,400,then,unsampled
292,6.259792594884593,9.35485096515278,7.748597232133538e-304,401,then,unsampled
293,17.264919370609082,5.612404366822641,7.748597232133538e-304,403,then,unsampled
294,1.5370343405921032,13.86200338246494,7.748597232133538e-304,405,then,posttx
295,10.785449222224988,10.965456172343975,7.748597232133538e-304,407,then,unsampled
296,8.871140704404768,16.484128154578173,7.748597232133538e-304,408,then,posttx
297,5.918821011059625,12.794626365900912,7.748597232133538e-304,411,then,unsampled
298,3.341772351995825,7.776467145246159,7.748597232133538e-304,412,then,unsampled
299,3.287518718462526,7.050266784785151,7.748597232133538e-304,413,then,posttx
300,2.2995950736805657,6.844839187012452,7.748597232133538e-304,414,then,unsampled
301,16.082742757616508,10.99088261465334,7.748597232133538e-304,417,then,unsampled
302,7.827240819268882,2.8114609469889715,7.748597232133538e-304,419,then,unsampled
303,8.64240531523016,7.639438596763328,7.748597232133538e-304,420,then,posttx
304,3.834327461293961,10.402496926163467,7.748597232133538e-304,421,then,unsampled
305,2.2866582868498297,13.095389192237002,7.748597232133538e-304,423,then,unsampled
306,2.526750270758466,12.34564607998901,7.748597232133538e-304,424,then,unsampled
307,3.3985960938919124,12.358191578110006,7.748597232133538e-304,425,then,posttx
308,7.108870440544138,3.965494476380397,7.748597232133538e-304,436,then,posttx
309,3.073189345837281,11.296357634580723,7.748597232133538e-304,437,then,unsampled
310,16.131464045535427,6.44456348436859,7.748597232133538e-304,440,then,unsampled
311,15.613248742223865,2.869740509466539,7.748597232133538e-304,442,then,unsampled
312,6.62206136220421,10.00016802614313,7.748597232133538e-304,443,then,unsampled
313,13.98578656457842,7.56543784925963,7.748597232133538e-304,447,then,unsampled
314,7.26039035834288,13.903814011181485,7.748597232133538e-304,450,then,unsampled
315,12.95598835949488,10.537052650163881,7.748597232133538e-304,451,then,unsampled
316,14.554354271165638,6.549570617554711,7.748597232133538e-304,456,then,unsampled
317,5.825006499502008,4.710320169516034,7.748597232133538e-304,461,then,unsampled
318,12.231796184801349,7.752627198638634,7.748597232133538e-304,462,then,unsampled
319,4.447612674347539,3.585803615692015,7.748597232133538e-304,464,then,unsampled
320,4.824526923365721,3.368646898943577,7.748597232133538e-304,465,then,unsampled
321,19.276668888581483,10.002152005970768,7.748597232133538e-304,466,then,unsampled
322,5.449646114988164,18.542882744732122,7.748597232133538e-304,469,then,unsampled
323,2.363921269269347,17.097230117664722,7.748597232133538e-304,472,then,unsampled
324,6.331203895240734,2.9709487768079534,7.748597232133538e-304,476,then,posttx
325,12.466527298321362,10.719202766498022,7.748597232133538e-304,481,then,unsampled
326,4.854920792045469,13.944214631461781,7.748597232133538e-304,487,then,unsampled
327,6.618399184362849,10.596312231886431,7.748597232133538e-304,488,then,unsampled
328,6.975887391814833,12.527170159203528,7.748597232133538e-304,491,then,posttx
329,3.226485287721598,10.215087369650846,7.748597232133538e-304,493,then,unsampled
330,16.67318117597166,15.535560757116349,7.748597232133538e-304,494,then,unsampled
331,3.039236471788125,3.9790236292192986,7.748597232133538e-304,496,then,unsampled
332,5.788805783256974,9.095641510799531,7.748597232133538e-304,499,then,unsampled
333,15.228235855914535,4.336254511656114,7.748597232133538e-304,501,then,unsampled
334,7.911075790400521,11.14471970094727,7.748597232133538e-304,502,then,unsampled
335,12.928289424717038,16.18816343246006,7.748597232133538e-304,507,then,posttx
336,10.674850067083906,6.32400080374709,7.748597232133538e-304,510,then,posttx
337,4.61716894555537,4.794108594402057,7.748597232133538e-304,512,then,unsampled
338,2.9821418263624966,12.740209888989176,7.748597232133538e-304,513,then,unsampled
339,4.76288642389134,8.082413336308175,7.748597232133538e-304,514,then,unsampled
340,17.16816030060415,8.326426084714715,7.748597232133538e-304,515,then,unsampled
341,3.7246613225581564,14.883142287153571,7.748597232133538e-304,516,then,unsampled
342,3.3608867308861687,8.846008349076927,7.748597232133538e-304,517,then,unsampled
343,7.440619227948327,15.119410228801488,7.748597232133538e-304,518,then,posttx
344,14.966529045312667,8.322356793747256,7.748597232133538e-304,519,then,unsampled
345,15.152638125619289,5.4102298460330625,7.748597232133538e-304,520,then,unsampled
346,5.184985856116983,4.1912734006584085,7.748597232133538e-304,521,then,unsampled
347,18.017383399804256,9.795915757120511,7.748597232133538e-304,522,then,unsampled
348,1.778071363542114,10.157108776149114,7.748597232133538e-304,523,then,unsampled
349,7.344983300419195,6.610202383683778,7.748597232133538e-304,524,then,unsampled
350,6.522876422908737,5.702063518857475,7.748597232133538e-304,525,then,unsampled
351,5.12676697076526,11.944578390145978,7.748597232133538e-304,526,then,unsampled
352,5.737818638179913,11.152540968219053,7.748597232133538e-304,527,then,unsampled
353,17.488225643010097,14.920447832353547,7.748597232133538e-304,528,then,unsampled
354,8.577091714465574,11.45075225544697,7.748597232133538e-304,529,then,unsampled
355,5.363969792935215,3.267395654652088,7.748597232133538e-304,530,then,unsampled
356,2.4476365771739115,13.20959486598918,7.748597232133538e-304,531,then,posttx
357,7.887594452493266,5.816239888390469,7.748597232133538e-304,532,then,posttx
358,14.060407194183508,17.12154778810914,7.748597232133538e-304,533,then,unsampled
359,4.462565701267639,11.106716115209732,7.748597232133538e-304,534,then,unsampled
360,3.9401880171719768,11.819469105919838,7.748597232133538e-304,535,then,posttx
361,4.510307105736521,12.608624174384273,7.748597232133538e-304,536,then,posttx
362,1.4513260194259099,12.435711075392877,7.748597232133538e-304,537,then,unsampled
363,3.9141312126411134,11.429534869782513,7.748597232133538e-304,538,then,unsampled
364,3.8865845031012003,12.102724825841063,7.748597232133538e-304,539,then,posttx
365,16.338377271532284,12.307235304118507,7.748597232133538e-304,540,then,posttx
366,5.281821742275318,6.928961506626124,7.748597232133538e-304,541,then,posttx
367,3.732418592266669,6.855566602847202,7.748597232133538e-304,542,then,posttx
