,ind1,ind2,dist,div,x_x,y_x,z_x,ind_x,time_x,group_x,x_y,y_y,z_y,ind_y,time_y,group_y,temp
65,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
66,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
67,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
68,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
69,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
70,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
71,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
72,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
73,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
74,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
75,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
76,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
77,31,31,0.0,9.845e-06,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
78,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
79,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
80,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
81,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
82,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
83,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
84,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
85,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
86,31,31,0.0,1.969e-05,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
117,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
118,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
119,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
120,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
121,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
122,90,31,4.954680611446581,2.8655e-05,6.296434601431094,12.875465421175079,-1.0017023303527443e+305,90,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
156,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
157,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
158,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
159,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
160,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
161,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
162,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
163,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
164,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
165,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
166,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
167,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
168,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
169,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
170,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
171,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
172,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
173,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
174,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
175,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
176,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
177,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
178,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
179,12,31,4.887664820246206,3.082e-05,3.2861051227738525,12.618755166970306,-1.0017023303527443e+305,12,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
180,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
181,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
182,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
183,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
184,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
185,49,31,4.21346965432262,3.0665e-05,6.895564856771551,11.874754507158073,-1.0017023303527443e+305,49,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
216,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
217,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
218,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
219,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
220,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
221,192,31,2.664319297865599,2.5365e-05,4.184043663254826,10.581363830775343,-1.0017023303527443e+305,192,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
276,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
277,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
278,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
279,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
280,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
281,171,31,2.9759651516081593,2.41e-05,8.038652822820257,8.396205508382714,-1.0017023303527443e+305,171,now,pretx,5.080363006826238,8.072338331638527,-1.0017023303527443e+305,31,now,pretx,now
402,83,237,1.9318116268727143,2.3255e-05,2.414640883781993,9.93343525089541,-2.949213859438518e+307,83,now,pretx,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,now
403,230,237,14.027248214815108,5.4645e-05,15.416841152231822,16.44351856196479,-2.949213859438518e+307,230,now,pretx,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,now
404,40,237,3.4101930620583065,3.0095e-05,5.07476990545944,11.746813361751729,-2.949213859438518e+307,40,now,pretx,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,now
408,237,237,0.0,3.286e-05,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,now
409,83,39,1.9642944572820755,2.654e-05,2.414640883781993,9.93343525089541,-2.949213859438518e+307,83,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
410,83,39,1.9642944572820755,2.654e-05,2.414640883781993,9.93343525089541,-2.949213859438518e+307,83,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
411,83,39,1.9642944572820755,2.654e-05,2.414640883781993,9.93343525089541,-2.949213859438518e+307,83,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
412,83,39,1.9642944572820755,2.654e-05,2.414640883781993,9.93343525089541,-2.949213859438518e+307,83,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
413,230,39,12.98311791964068,5.4475e-05,15.416841152231822,16.44351856196479,-2.949213859438518e+307,230,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
414,230,39,12.98311791964068,5.4475e-05,15.416841152231822,16.44351856196479,-2.949213859438518e+307,230,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
415,230,39,12.98311791964068,5.4475e-05,15.416841152231822,16.44351856196479,-2.949213859438518e+307,230,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
416,230,39,12.98311791964068,5.4475e-05,15.416841152231822,16.44351856196479,-2.949213859438518e+307,230,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
417,40,39,2.222883731726101,3.121e-05,5.07476990545944,11.746813361751729,-2.949213859438518e+307,40,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
418,40,39,2.222883731726101,3.121e-05,5.07476990545944,11.746813361751729,-2.949213859438518e+307,40,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
419,40,39,2.222883731726101,3.121e-05,5.07476990545944,11.746813361751729,-2.949213859438518e+307,40,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
420,40,39,2.222883731726101,3.121e-05,5.07476990545944,11.746813361751729,-2.949213859438518e+307,40,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
433,237,39,1.196992339373629,2.4e-05,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
434,237,39,1.196992339373629,2.4e-05,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
435,237,39,1.196992339373629,2.4e-05,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
436,237,39,1.196992339373629,2.4e-05,3.7977387862448837,8.584755765649433,-2.949213859438518e+307,237,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
437,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
438,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
439,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
440,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
441,39,39,0.0,6.495e-06,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
442,39,39,0.0,6.495e-06,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
443,39,39,0.0,6.495e-06,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
444,39,39,0.0,6.495e-06,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
445,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
446,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
447,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
448,39,39,0.0,1.299e-05,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
451,153,39,5.50729021262403,2.8165e-05,7.4892323586032,5.112832673216777,-2.949213859438518e+307,153,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
452,153,39,5.50729021262403,2.8165e-05,7.4892323586032,5.112832673216777,-2.949213859438518e+307,153,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
453,6,39,5.571871023266164,2.959e-05,6.731429852129722,4.6021178521469075,-2.949213859438518e+307,6,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
454,6,39,5.571871023266164,2.959e-05,6.731429852129722,4.6021178521469075,-2.949213859438518e+307,6,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
455,6,39,5.571871023266164,2.959e-05,6.731429852129722,4.6021178521469075,-2.949213859438518e+307,6,now,pretx,4.357328866032476,9.642890730161271,-2.949213859438518e+307,39,now,pretx,now
