,x,y,z,ind,time,group
375,17.264919370609082,5.612404366822641,55460745.0,498,then,unsampled
376,1.5370343405921032,13.86200338246494,2699026.0,500,then,posttx
377,10.785449222224988,10.965456172343975,0.0,502,then,unsampled
378,8.871140704404768,16.484128154578173,25651390.0,503,then,posttx
379,5.918821011059625,12.794626365900912,0.0,506,then,unsampled
380,3.341772351995825,7.776467145246159,0.0,507,then,unsampled
381,3.287518718462526,7.050266784785151,91763200.0,508,then,posttx
382,2.2995950736805657,6.844839187012452,66756513.0,509,then,unsampled
383,16.082742757616508,10.99088261465334,45083506.0,512,then,posttx
384,7.827240819268882,2.8114609469889715,8796148.0,514,then,unsampled
385,8.64240531523016,7.639438596763328,49501813.0,515,then,unsampled
386,3.834327461293961,10.402496926163467,49485820.0,516,then,unsampled
387,2.2866582868498297,13.095389192237002,33671835.0,518,then,unsampled
388,2.526750270758466,12.34564607998901,36238720.0,519,then,unsampled
389,3.3985960938919124,12.358191578110006,0.0,520,then,posttx
390,3.3985960938919124,12.358191578110006,0.0,520,then,posttx
391,7.108870440544138,3.965494476380397,45957685.0,531,then,posttx
392,3.073189345837281,11.296357634580723,0.0,532,then,unsampled
393,16.131464045535427,6.44456348436859,53931863.0,535,then,unsampled
394,15.613248742223865,2.869740509466539,20515123.0,537,then,unsampled
395,6.62206136220421,10.00016802614313,0.0,538,then,unsampled
396,13.98578656457842,7.56543784925963,29903433.0,542,then,unsampled
397,7.26039035834288,13.903814011181485,0.0,545,then,unsampled
398,12.95598835949488,10.537052650163881,0.0,546,then,unsampled
399,14.554354271165638,6.549570617554711,13904239.0,551,then,unsampled
400,5.825006499502008,4.710320169516034,0.0,556,then,posttx
401,12.231796184801349,7.752627198638634,0.0,557,then,unsampled
402,4.447612674347539,3.585803615692015,0.0,559,then,unsampled
403,4.824526923365721,3.368646898943577,62835400.0,560,then,unsampled
404,19.276668888581483,10.002152005970768,42964801.0,561,then,unsampled
405,5.449646114988164,18.542882744732122,0.0,564,then,unsampled
406,2.363921269269347,17.097230117664722,0.0,567,then,unsampled
407,6.331203895240734,2.9709487768079534,31749412.0,571,then,posttx
408,12.466527298321362,10.719202766498022,0.0,576,then,unsampled
409,4.854920792045469,13.944214631461781,10446247.0,582,then,unsampled
410,6.618399184362849,10.596312231886431,33059211.0,583,then,unsampled
411,6.975887391814833,12.527170159203528,12660993.0,586,then,posttx
412,3.226485287721598,10.215087369650846,19033975.0,588,then,unsampled
413,16.67318117597166,15.535560757116349,0.0,589,then,unsampled
414,3.039236471788125,3.9790236292192986,0.0,591,then,unsampled
415,5.788805783256974,9.095641510799531,0.0,594,then,unsampled
416,15.228235855914535,4.336254511656114,0.0,596,then,unsampled
417,7.911075790400521,11.14471970094727,0.0,597,then,unsampled
418,12.928289424717038,16.18816343246006,60063362.0,602,then,posttx
419,10.674850067083906,6.32400080374709,6047761.0,605,then,posttx
420,4.61716894555537,4.794108594402057,28954760.0,607,then,unsampled
421,2.9821418263624966,12.740209888989176,91952005.0,608,then,unsampled
422,4.76288642389134,8.082413336308175,0.0,609,then,unsampled
423,17.16816030060415,8.326426084714715,0.0,610,then,unsampled
424,3.7246613225581564,14.883142287153571,0.0,611,then,unsampled
425,3.3608867308861687,8.846008349076927,0.0,612,then,unsampled
426,7.440619227948327,15.119410228801488,0.0,613,then,posttx
427,14.966529045312667,8.322356793747256,0.0,614,then,unsampled
428,15.152638125619289,5.4102298460330625,0.0,615,then,unsampled
429,5.184985856116983,4.1912734006584085,75732368.0,616,then,unsampled
430,18.017383399804256,9.795915757120511,36784251.0,617,then,unsampled
431,1.778071363542114,10.157108776149114,33185614.0,618,then,unsampled
432,7.344983300419195,6.610202383683778,67614271.0,619,then,unsampled
433,6.522876422908737,5.702063518857475,0.0,620,then,unsampled
434,5.12676697076526,11.944578390145978,18937783.0,621,then,unsampled
435,5.737818638179913,11.152540968219053,0.0,622,then,unsampled
