,ind1,ind2,dist,div,x_x,y_x,z_x,ind_x,time_x,group_x,x_y,y_y,z_y,ind_y,time_y,group_y,temp
2061,194,194,0.0,2.766e-05,1.150097533236561,11.59217423851124,0.0,194,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2062,192,194,2.3149516212301853,1.842e-05,2.242496426820924,13.633170481999189,0.0,192,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2063,192,194,2.3149516212301853,1.842e-05,2.242496426820924,13.633170481999189,0.0,192,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2064,21,194,90739203.00000009,2.6005e-05,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2065,21,194,90739203.00000009,2.6005e-05,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2066,21,194,90739203.00000009,2.6005e-05,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2067,21,194,90739203.00000009,2.6005e-05,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2068,48,194,11.51624508278197,3.2225e-05,12.657073949044872,11.13022773432358,0.0,48,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2069,48,194,11.51624508278197,3.2225e-05,12.657073949044872,11.13022773432358,0.0,48,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2070,41,194,27372846.000000693,2.7315e-05,6.987736435705912,13.583711403473524,27372846.0,41,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2071,41,194,27372846.000000693,2.7315e-05,6.987736435705912,13.583711403473524,27372846.0,41,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2072,41,194,27372846.000000693,2.7315e-05,6.987736435705912,13.583711403473524,27372846.0,41,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2073,41,194,27372846.000000693,2.7315e-05,6.987736435705912,13.583711403473524,27372846.0,41,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2074,79,194,47255301.000000276,2.582e-05,2.242830197836239,16.590434416451785,47255301.0,79,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2075,79,194,47255301.000000276,2.582e-05,2.242830197836239,16.590434416451785,47255301.0,79,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2076,190,194,62893018.000000566,2.908e-05,9.572375334757918,11.263814225045007,62893018.0,190,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2077,190,194,62893018.000000566,2.908e-05,9.572375334757918,11.263814225045007,62893018.0,190,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2078,190,194,62893018.000000566,2.908e-05,9.572375334757918,11.263814225045007,62893018.0,190,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2079,190,194,62893018.000000566,2.908e-05,9.572375334757918,11.263814225045007,62893018.0,190,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2080,57,194,94101376.0000016,5.1015e-05,17.92630761777263,16.011796289377468,94101376.0,57,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2081,57,194,94101376.0000016,5.1015e-05,17.92630761777263,16.011796289377468,94101376.0,57,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2082,147,194,66282920.00000029,2.689e-05,4.769184415683093,16.695570019118243,66282920.0,147,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2083,147,194,66282920.00000029,2.689e-05,4.769184415683093,16.695570019118243,66282920.0,147,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2084,161,194,25592996.0000005,2.9425e-05,6.066410661643329,10.401225173928353,25592996.0,161,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2085,161,194,25592996.0000005,2.9425e-05,6.066410661643329,10.401225173928353,25592996.0,161,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2086,161,194,25592996.0000005,2.9425e-05,6.066410661643329,10.401225173928353,25592996.0,161,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2087,161,194,25592996.0000005,2.9425e-05,6.066410661643329,10.401225173928353,25592996.0,161,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2088,187,194,3.0702180885630614,2.1045e-05,3.3422057090659534,13.741802312574693,0.0,187,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2089,187,194,3.0702180885630614,2.1045e-05,3.3422057090659534,13.741802312574693,0.0,187,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2090,143,194,6.395638564533397,2.906e-05,6.792329259254097,14.603720983635409,0.0,143,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2091,143,194,6.395638564533397,2.906e-05,6.792329259254097,14.603720983635409,0.0,143,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2092,36,194,42070617.00000021,2.544e-05,5.262844654064304,12.21244723624153,42070617.0,36,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2093,36,194,42070617.00000021,2.544e-05,5.262844654064304,12.21244723624153,42070617.0,36,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2094,65,194,39075817.00000365,5.4265e-05,17.023331679241256,5.790723061912279,39075817.0,65,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2095,65,194,39075817.00000365,5.4265e-05,17.023331679241256,5.790723061912279,39075817.0,65,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2096,129,194,7.246315555023067,2.9195e-05,8.27724303330421,10.283401476021613,0.0,129,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2097,129,194,7.246315555023067,2.9195e-05,8.27724303330421,10.283401476021613,0.0,129,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2098,116,194,15.899510613545178,5.294e-05,16.604866929528583,7.857935272179373,0.0,116,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2099,116,194,15.899510613545178,5.294e-05,16.604866929528583,7.857935272179373,0.0,116,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2100,171,194,7.038812336971083,2.739e-05,6.325551407431066,16.36287191402804,0.0,171,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2101,171,194,7.038812336971083,2.739e-05,6.325551407431066,16.36287191402804,0.0,171,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2102,15,194,7.698711640036657,2.7305e-05,7.366738983321103,16.13348792482786,0.0,15,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2103,15,194,7.698711640036657,2.7305e-05,7.366738983321103,16.13348792482786,0.0,15,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2104,103,194,27896885.00000238,3.105e-05,12.671560617215873,11.229913660794407,27896885.0,103,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2105,103,194,27896885.00000238,3.105e-05,12.671560617215873,11.229913660794407,27896885.0,103,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2106,186,194,61015190.00000007,1.934e-05,3.324276771145433,13.509268680997385,61015190.0,186,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2107,186,194,61015190.00000007,1.934e-05,3.324276771145433,13.509268680997385,61015190.0,186,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2108,118,194,17244327.00000713,5.2575e-05,16.384359480836295,7.870101441217011,17244327.0,118,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2109,118,194,17244327.00000713,5.2575e-05,16.384359480836295,7.870101441217011,17244327.0,118,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2110,25,194,13.902052124749925,5.146e-05,14.974903947677358,10.128691788155052,0.0,25,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2111,25,194,13.902052124749925,5.146e-05,14.974903947677358,10.128691788155052,0.0,25,now,pretx,1.150097533236561,11.59217423851124,0.0,194,now,pretx,now
2112,83,192,12.893302645513932,5.176e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2113,40,192,32653999.000002597,5.234e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2114,182,192,15.360736033014106,5.541e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2115,31,192,12469833.000008782,5.144e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2116,31,192,12469833.000008782,5.144e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2117,31,192,12469833.000008782,5.144e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2118,91,192,15.009911576080606,5.2115e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2119,39,192,4.7429299815531945,2.6445e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2120,39,192,4.7429299815531945,2.6445e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2121,39,192,4.7429299815531945,2.6445e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2122,90,192,14.664547812226363,5.254e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2123,90,192,14.664547812226363,5.254e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2124,153,192,43767170.00000008,2.2685e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2125,179,192,16.95205733115088,5.62e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2126,6,192,23628193.000000104,2.6315e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2127,6,192,23628193.000000104,2.6315e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2128,6,192,23628193.000000104,2.6315e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2129,123,192,13.61448088161174,4.998e-05,15.324537513903474,9.86298604729899,0.0,123,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2130,173,192,3.3655658449927057,2.8055e-05,5.432122119229586,14.707098505335962,0.0,173,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2131,12,192,97490716.00000021,2.838e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2132,12,192,97490716.00000021,2.838e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2133,49,192,13724507.000000095,1.7215e-05,3.682140376810058,12.904341235295432,13724507.0,49,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2134,194,192,2.3149516212301853,1.842e-05,1.150097533236561,11.59217423851124,0.0,194,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2135,194,192,2.3149516212301853,1.842e-05,1.150097533236561,11.59217423851124,0.0,194,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2136,192,192,0.0,1.034e-05,2.242496426820924,13.633170481999189,0.0,192,now,pretx,2.242496426820924,13.633170481999189,0.0,192,now,pretx,now
2137,83,21,90739203.00000086,5.167e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2138,83,21,90739203.00000086,5.167e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2139,83,21,90739203.00000086,5.167e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2140,83,21,90739203.00000086,5.167e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2141,40,21,58085204.00000122,5.326e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2142,40,21,58085204.00000122,5.326e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2143,40,21,58085204.00000122,5.326e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2144,40,21,58085204.00000122,5.326e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2145,182,21,90739203.0000012,5.481e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2146,182,21,90739203.0000012,5.481e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2147,182,21,90739203.0000012,5.481e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2148,182,21,90739203.0000012,5.481e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2149,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2150,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2151,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2152,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2153,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2154,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2155,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2156,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2157,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2158,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2159,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2160,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2161,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2162,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2163,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2164,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2165,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2166,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2167,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2168,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2169,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2170,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2171,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2172,31,21,78269370.00000137,5.122e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2173,91,21,90739203.00000122,5.158e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2174,91,21,90739203.00000122,5.158e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2175,91,21,90739203.00000122,5.158e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2176,91,21,90739203.00000122,5.158e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2177,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2178,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2179,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2180,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2181,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2182,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2183,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2184,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2185,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2186,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2187,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2188,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2189,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2190,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2191,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2192,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2193,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2194,39,21,90739203.00000006,2.725e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2195,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2196,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2197,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2198,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2199,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2200,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2201,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2202,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2203,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2204,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2205,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2206,90,21,90739203.00000116,5.2155e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2207,153,21,46972033.00000006,2.3895e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2208,153,21,46972033.00000006,2.3895e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2209,153,21,46972033.00000006,2.3895e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2210,153,21,46972033.00000006,2.3895e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2211,179,21,90739203.0000015,5.6045e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2212,179,21,90739203.0000015,5.6045e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2213,179,21,90739203.0000015,5.6045e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2214,179,21,90739203.0000015,5.6045e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2215,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2216,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2217,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2218,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2219,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2220,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2221,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2222,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2223,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2224,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2225,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2226,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2227,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
2228,6,21,67111010.00000009,2.7635e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,3.213915629332898,14.981558659223907,90739203.0,21,now,pretx,now
